theta [deg],vacuum wavelength [um],absorption in whole stack [unitless],absorption in active material [unitless],absorption in active material [#photons/(m^2s)],Transmission Coeff [unitless],Reflection Coeff [unitless]
25,0.880,0.8264126244014285,0.7910263314659172,4215140244122675.5,0.03939880146678231,0.13271209001489018
25,0.860,0.8316338879268395,0.8000545036029879,4166356630152072.5,0.021408814821940868,0.14470447901138234
25,0.840,0.8856869758439697,0.8534606164543677,4341113966286850.5,0.014683481823821936,0.09657673792752956
25,0.820,0.9568914499921505,0.9218894988844578,4577529340538921.0,0.015156823915482441,0.024456886817643797
25,0.800,0.9695687461442379,0.9330233615384933,4519817728029444.0,0.020647845061803782,0.006512534674339206
25,0.780,0.9063992818721438,0.8705448383005844,4111725977621564.5,0.029689141656749827,0.0612984645602987
25,0.760,0.8421976623358889,0.8074127825390677,3715759777143313.5,0.03894249751768003,0.11679767830614728
25,0.740,0.8277826922195519,0.7931453816809931,3554045109633241.5,0.04454930364590615,0.125863344871832
25,0.720,0.8469021109039262,0.8117918434206908,3539285493753468.0,0.0447039903096079,0.10662052865075572
25,0.700,0.8836508569893688,0.8462444319774862,3587007464788669.0,0.04702440199165604,0.06754172753200297
25,0.680,0.9105953881090945,0.8697333970372664,3581240406553536.5,0.05932419960962555,0.028558980938834758
25,0.660,0.8846430094783517,0.8427790531095416,3368186142187883.5,0.07550259347789728,0.038849700428283174
25,0.640,0.8855159218746369,0.8425203304765786,3265117237479724.5,0.09575445540916601,0.018269307284712377
25,0.620,0.8517132615228469,0.8094687767135201,3038996551987168.5,0.09655331393339427,0.05157877731638895
25,0.600,0.7641952154407403,0.7239474242672908,2630247969061349.5,0.06763699384867514,0.16773334537664603
25,0.580,0.84363616023874,0.7962715671380435,2796582387999166.0,0.05173962401945718,0.10350574768898178
25,0.560,0.9349996169982122,0.8810961055374975,2987787630459291.0,0.0349718149455983,0.027931143331298435
25,0.540,0.9594492550010821,0.9062550813454835,2963347829596478.0,0.008706270511093413,0.02794900506319432
25,0.520,0.8669821411871804,0.8058388303855772,2537405930092174.0,0.0005204754410649157,0.12610040772662248
25,0.500,0.9822049894157681,0.8841895567228671,2677033474023061.0,0.0008700924438347462,0.010202418327619178
25,0.480,0.7777485586147599,0.6894831564463234,2004025829671717.0,0.008685346663164189,0.21071417670253123
25,0.460,0.7548959125282859,0.6638258798212878,1849057547306543.8,0.04673018048714522,0.19735105499251335
25,0.440,0.9235700686126467,0.7940346034871392,2115585208258543.0,0.059083589801752,0.01589526972520518
25,0.420,0.7083943865351485,0.5945136665444458,1511992194617269.2,0.043008999972844464,0.24751232576584223
25,0.400,0.8567332469007372,0.6987453111931894,1692455717132720.2,0.03590597931022653,0.10599136124491108
25,0.380,0.8966034613348057,0.6671103375019337,1535039952681354.8,0.05337724733851149,0.04971600407322671
25,0.360,0.805282165429732,0.5183149518285821,1129886069360123.0,0.07218196726819967,0.12331855640491281
25,0.340,0.9034156365903043,0.5182913446107635,1067066018167113.8,0.09184394588361557,0.006040397786677977
25,0.320,0.7963185457470723,0.4036855996617348,782224928170151.1,0.06903877881295356,0.13586626488861692
25,0.300,0.939872529595571,0.308025385348144,559559380331577.4,0.0410526128865973,0.021359266191780496
26,1.200,0.4312737169885337,0.3324547935319418,2395723743170145.0,0.13747797655606764,0.430975221942771
26,1.180,0.4475231144961301,0.3451587760109389,2445816211482236.5,0.1429723478162356,0.40916860111404924
26,1.160,0.478449692505388,0.3695820453651404,2574493179458588.5,0.15300157618748766,0.36813339016413493
26,1.140,0.525327167336928,0.4068367046378497,2785145388978528.0,0.1679429878748095,0.30621334844151155
26,1.120,0.5872289758441488,0.45639406078148,3069593726224654.0,0.18743508003794437,0.22469389253259264
26,1.100,0.6574702786186272,0.5132623054921186,3390431288782958.5,0.20924929064764908,0.13249422660184976
26,1.080,0.7181189239556384,0.5667678477730635,3675799821729512.0,0.23094887582319384,0.05004470309092258
26,1.060,0.7505510580084439,0.5994791734098455,3815951592638995.0,0.24338863051509044,0.005126373375301436
26,1.040,0.7440213862630943,0.601794478374874,3758412377504624.0,0.24359599329216527,0.011464099792319169
26,1.020,0.7095382560244818,0.5811769832976581,3559848124361487.0,0.23460114712066912,0.055004562475068595
26,1.000,0.6703449491282346,0.5558193124690647,3337770903245893.5,0.22361992973653394,0.10525858005542368
26,0.980,0.6675990418717084,0.5734283808230236,3374645449043766.0,0.19669061987522632,0.13499838523253693
26,0.960,0.7266088113598264,0.6468098038268343,3728813984916813.0,0.17284835087502734,0.09985474989708511
26,0.940,0.8212602397355093,0.7516443999732465,4242903667512580.5,0.14929948615813635,0.028741360258179298
26,0.920,0.883068858548328,0.8249692755046848,4557728944483674.0,0.11411683284094135,0.002049162927301729
26,0.900,0.8670298135510294,0.8218917927615963,4442015246607770.5,0.07214504879886628,0.059838156512213476
26,0.880,0.8292896176349769,0.7937004367137884,4194326005647335.5,0.03941432622228511,0.12980561723715892
26,0.860,0.8290709330555404,0.7974966454055153,4118605621160823.0,0.02126086375016903,0.1474142334343252
26,0.840,0.8790132990511791,0.8469178623815121,4272120269064931.0,0.014502201719828514,0.10344607612467518
26,0.820,0.9516447639848291,0.9167059067538967,4514054246909636.0,0.014985339729139863,0.029884423300335458
26,0.800,0.9714536666515454,0.9347086995211116,4490442746817676.5,0.02055369432780905,0.0047051075879253786
26,0.780,0.9118837036089273,0.8756996038916642,4101782687251731.0,0.02967633913675426,0.0558011459446957
26,0.760,0.844621208723495,0.8096326965250478,3695085760924237.5,0.038820972698757575,0.11447945453386829
26,0.740,0.8254583910631665,0.7908134035062565,3514217467061366.5,0.04416492667617399,0.1285650446128257
26,0.720,0.8418425667890093,0.806833819912494,3488506064758505.0,0.04415530120784446,0.11222536848398305
26,0.700,0.8778642171405232,0.8405836315658888,3533473679252700.5,0.04638475915837892,0.07396391458070041
26,0.680,0.9089197983303243,0.8679913542502535,3544436529307866.0,0.05877091093559645,0.03077247945505527
26,0.660,0.8845252244071274,0.8425143003336112,3339212891185540.5,0.07490020548474124,0.039550285294917234
26,0.640,0.8828931686754695,0.839926062041562,3228077278056811.0,0.09465820905310975,0.021970437247124365
26,0.620,0.8606592546163081,0.8180632483109995,3045800569542340.5,0.09666625616443354,0.042506754070836685
26,0.600,0.7666635041796248,0.7264656693715156,2617515353322939.0,0.06720553258228103,0.16569428648110732
26,0.580,0.8346123344532661,0.7878868741295713,2744193622322068.0,0.05067345926375838,0.11361077631641212
26,0.560,0.9325623722127312,0.8787672556969096,2955185755791881.5,0.03451094843920243,0.030833837778569243
26,0.540,0.9617346198976788,0.9082895055177715,2945377384743458.5,0.008607163644554184,0.025743748052639345
26,0.520,0.8653993882987,0.8042265266887542,2511334883286927.5,0.000508618830605189,0.12769571524194215
26,0.500,0.9744202727592561,0.8768256712030468,2632728970463280.0,0.0008376225705169054,0.018054322933742234
26,0.480,0.790127186546276,0.6999961777025927,2017714884161324.0,0.00857650274693329,0.19838207863077095
26,0.460,0.7445829422437631,0.6548663950267908,1808978595934589.5,0.04520133703288291,0.20920579884443766
26,0.440,0.9244464750015016,0.7945079822853541,2099296748274019.2,0.05822303892919455,0.0158795402326169
26,0.420,0.7158507798681333,0.6002358464405823,1513889268191523.2,0.04280948988650118,0.2402402155061919
26,0.400,0.8387143699957169,0.6833806721154684,1641517717759820.5,0.0346132977798542,0.12532403130708342
26,0.380,0.9055177107189336,0.6729637581946307,1535670935225198.2,0.053124078853750055,0.041050013572110564
26,0.360,0.8031511138096828,0.5169108125011249,1117483216398260.6,0.07111777365974159,0.1265119557921797
26,0.340,0.9018175512795092,0.5166623151456087,1054893446894220.6,0.090761105304928,0.008717145166293575
26,0.320,0.7985484752539512,0.4048656246732841,778007483478606.5,0.06867640413795256,0.13399926336311438
26,0.300,0.9506063934606622,0.31096433884287517,560215000910720.1,0.04115149484950373,0.010553830209464553
27,1.200,0.4307395176754473,0.33194501195746895,2371324464837896.5,0.13646777567985388,0.4325242449954138
27,1.180,0.4445420813502783,0.34271390583606487,2407450258545983.0,0.14119521206344304,0.413933400245093
27,1.160,0.4728789477370101,0.36507741799703897,2521079543143065.0,0.15038927877761862,0.3763258031006951
27,1.140,0.5171798828511961,0.4002582841105326,2716369024435307.0,0.16448195021160672,0.31783436415472455
27,1.120,0.5770663229859866,0.4481458745966281,2988002898376932.5,0.18329499521334014,0.23901251035099025
27,1.100,0.646989559402066,0.5046389381457093,3304585796117915.0,0.20497543246407463,0.1472659996666503
27,1.080,0.7103429262364417,0.5601016755971052,3601091995559979.5,0.2274785296211841,0.06130485007129246
27,1.060,0.7482034925941162,0.5970134470343926,3767329161708477.5,0.24167676855824785,0.009191981958809586
27,1.040,0.7470516947638043,0.6036362305487619,3737250654454929.0,0.24371317785069083,0.008314775506952138
27,1.020,0.7149359677030658,0.585011333426335,3552286949978915.0,0.23562399925457334,0.048577863155490196
27,1.000,0.6747264112852511,0.5589102346820332,3327251666709808.5,0.22443614463444647,0.10005468790362841
27,0.980,0.6677753293943199,0.5731554956106291,3343814105598704.5,0.19626016250683054,0.13524894992509598
27,0.960,0.7223499672569798,0.6427062564939997,3673054306775063.0,0.1714600470887117,0.10549982963066289
27,0.940,0.8166198012506517,0.7471812795442963,4181166139435095.0,0.1481416517458804,0.034534641992081706
27,0.920,0.8843696685658283,0.8260474233825686,4524143764107384.0,0.11402625217421092,0.0008269915274574012
27,0.900,0.8728292049967458,0.8272964696343168,4432484946563758.0,0.07243884980649516,0.053727824179805775
27,0.880,0.8325662429507976,0.796751753625086,4173969670649974.5,0.039446539908660046,0.12648179173825558
27,0.860,0.8267585347507767,0.7951760276431958,4071039525220847.0,0.021118826267505515,0.14986666133030968
27,0.840,0.8721654463758888,0.8402042761357158,4201532840029907.5,0.014318214824176594,0.11049281042084368
27,0.820,0.9456781210463532,0.9108250007167265,4446234703182025.0,0.014802307863207492,0.03604597904578034
27,0.800,0.9727703580302908,0.9358415992081837,4456931117052449.0,0.02044497123166216,0.0034821355016283117
27,0.780,0.9176235552352634,0.8810937477041031,4091290439421328.0,0.02966617676949479,0.05004470119410482
27,0.760,0.8476419028711809,0.8124203547365428,3675682384823401.0,0.038721412189463816,0.11154040960048131
27,0.740,0.8235063066520641,0.7888344745176686,3475051066074646.5,0.04379779211743723,0.13087630956187637
27,0.720,0.8367421763378063,0.8018336086668171,3436848124480025.5,0.04360364132955889,0.11787397983764508
27,0.700,0.8715801779152632,0.8344434918520929,3477271176531014.5,0.04571817332058717,0.08091131360342048
27,0.680,0.9066934182989056,0.865718156425525,3504523911150786.5,0.05817692548206391,0.03357803002584883
27,0.660,0.8845533352384892,0.8423806088660848,3309755293809991.0,0.07430145943556343,0.040100579468868434
27,0.640,0.8797800448219985,0.8368553288850082,3188408430601542.5,0.09350235892990678,0.02622114347695565
27,0.620,0.8693066737652653,0.8263683060077901,3050063847064418.5,0.09670999742864579,0.033801508597767954
27,0.600,0.7703390322184608,0.7301301758685056,2607925237893343.5,0.06685958747499803,0.1623613423166892
27,0.580,0.8256537856594538,0.7795657429819806,2691685585415932.5,0.049609863555796885,0.12364770516827289
27,0.560,0.9291487851699101,0.8755215472104401,2918760462774471.5,0.03400779759846013,0.03475746082159314
27,0.540,0.963694491819523,0.9100124649835428,2925396179201303.0,0.008502408703996807,0.023870705128729255
27,0.520,0.8648936068438604,0.8036108812143198,2487669841333942.5,0.0004972994171068991,0.12820524550233398
27,0.500,0.9641230585210803,0.867195305798779,2581252630150360.5,0.0008033456428050925,0.028437511179645974
27,0.480,0.804464854363363,0.7122056476212052,2035121017472941.0,0.008477357808719808,0.18407269605564394
27,0.460,0.7351145725240528,0.646635317156857,1770764640719612.2,0.04372365722872087,0.22016302664345558
27,0.440,0.9212494558044096,0.7915014393167362,2073232338022830.5,0.057081168248235295,0.020225366097416226
27,0.420,0.726007297814591,0.6082065726033926,1520701548954280.2,0.04273736710816659,0.23013656577206054
27,0.400,0.8199814508477015,0.6674292364464006,1589310698982285.0,0.03330114371351874,0.1453914348975713
27,0.380,0.9145119270329096,0.6787976975586673,1535562670992027.8,0.05283906076436558,0.032335691243193174
27,0.360,0.8023198708011924,0.5163300144482186,1106556162393582.9,0.07014160088109053,0.12831926654231393
27,0.340,0.8981310072749324,0.5138108412252103,1039981872574456.2,0.08944486306949917,0.013712336647033014
27,0.320,0.8022535414474545,0.40682717505370974,775003247256189.4,0.068418513367879,0.1305548115694647
27,0.300,0.9581962064464354,0.3127914904056623,558624235094010.5,0.04109022267533928,0.003044309256618443
28,1.200,0.4306495282710071,0.3317764226448085,2348682964813366.5,0.13556848916856695,0.43351796986257884
28,1.180,0.4419301962920203,0.340552575911685,2370630177704524.5,0.13951506316972195,0.41823185647917116
28,1.160,0.4675921620760541,0.36079182570679624,2468950087498230.5,0.14785536963826887,0.3841556557416528
28,1.140,0.5091834895342134,0.39379778579400815,2648352274454721.5,0.1610635741019995,0.3292616860938059
28,1.120,0.5668074447496009,0.4398249945756117,2905999668157448.5,0.1791224102319823,0.25345996086739797
28,1.100,0.6360010785467367,0.495620013963423,3216171154233704.0,0.20053650960811506,0.1627112381572787
28,1.080,0.701601250927195,0.5526681579177495,3521160574382549.0,0.2236847289961854,0.07385542306812758
28,1.060,0.7447666702769742,0.5936612738381836,3712292744702313.5,0.2395841812827965,0.01472910221839962
28,1.040,0.7494274360905221,0.6049203712144257,3711326656865782.0,0.24357718925654773,0.0060741973885217295
28,1.020,0.7203156488933782,0.588796844443119,3542935755250838.0,0.23660090430019165,0.04221532082908538
28,1.000,0.6794892577887872,0.5622845518960875,3317063485826942.0,0.22534725168621275,0.09437417269697747
28,0.980,0.6683756044813788,0.5732239072754555,3313965649424947.0,0.1959382389779959,0.1349665758371989
28,0.960,0.7182073674745164,0.6386911475496382,3617093718881612.0,0.17009410592555343,0.11100622082497935
28,0.940,0.8115281017117717,0.7422929136222547,4116241053726003.0,0.14690004034891124,0.04086332211394215
28,0.920,0.8850361551077999,0.8265220804423247,4485800130375782.0,0.11385015896493571,0.0003249696479157943
28,0.900,0.8786501150660604,0.8327133871377107,4421154458516602.0,0.07273017026309471,0.04759803536773092
28,0.880,0.8362545845006865,0.8001914996570725,4154074083457031.5,0.03949615210072707,0.12272779457934357
28,0.860,0.8247410438065941,0.7931351852280378,4023864052285772.5,0.02098398443160046,0.15201601416622104
28,0.840,0.865191580997875,0.8333664104153237,4129646806096012.0,0.014132554115847898,0.11766760041910913
28,0.820,0.9389802947385517,0.9042363703060927,4374147818636376.5,0.014607999651671266,0.042952592746016934
28,0.800,0.9734000826797766,0.9363080603249017,4418820709786305.5,0.020319749615333983,0.0029647204885817954
28,0.780,0.9235482958589306,0.8866593726537781,4079895538999063.0,0.02965660497237865,0.044101932306941906
28,0.760,0.851293607383087,0.8158079674476041,3657624909786068.5,0.03864533243751719,0.10794507835373657
28,0.740,0.8220025413320627,0.7872814007176324,3436840226452778.5,0.04345218835018428,0.13271659080445156
28,0.720,0.83166982567765,0.7968573443639365,3384626168142717.0,0.043053331622342116,0.12349304321112761
28,0.700,0.8648215897723184,0.8278462634795405,3418576986055291.0,0.04502722749981637,0.08835850932676269
28,0.680,0.903827211970785,0.862829220827774,3461237409808908.5,0.05753838051244694,0.03706875781061694
28,0.660,0.8847095496284657,0.8423609809347458,3279742962762121.0,0.07370587316693619,0.040518900942033705
28,0.640,0.876250216638901,0.8333781066263605,3146441725912477.5,0.09229799086411793,0.030936687188862156
28,0.620,0.877407696903124,0.8341470291593568,3050927788432383.0,0.0966595995019577,0.025735825063836003
28,0.600,0.7752972088118204,0.7350124803297522,2601618399695406.5,0.06660344476692674,0.1576547231456831
28,0.580,0.8169512080677135,0.7714878116771713,2639700742128383.5,0.048561242239322226,0.13341315630734618
28,0.560,0.9246680686093911,0.8712737918806316,2878328177463462.0,0.033460930530992875,0.03979443965499927
28,0.540,0.9651814280560753,0.9112850374769736,2902990610204636.0,0.008391062629963843,0.022478892073649878
28,0.520,0.8655900504875079,0.8041078330361325,2466693946634945.0,0.0004865725468489544,0.1275027296276238
28,0.500,0.9514298096231061,0.8554066498944782,2523133664556813.0,0.0007676285691849852,0.041234533093986246
28,0.480,0.8207407720207306,0.7260881978315111,2056024316139680.5,0.008386336744844453,0.16780831217249664
28,0.460,0.7266856363225866,0.639301565012916,1734847205866324.2,0.04230788333782612,0.23001684401254843
28,0.440,0.9136831319354064,0.7847669128960374,2036999828049344.2,0.05565360973889175,0.02923343167562196
28,0.420,0.7390357050426489,0.6185666884304822,1532616336169141.0,0.042794950312727134,0.21702703636520254
28,0.400,0.8009852755088167,0.6512620687707682,1536786042397163.0,0.0319905911302998,0.165721036804855
28,0.380,0.9232496254852792,0.6843582521372492,1534139092847006.2,0.052503529586509216,0.023928281496795867
28,0.360,0.8029837009363405,0.5166923254300402,1097317090629911.0,0.06926640914000935,0.12853251692342949
28,0.340,0.8923112237999704,0.5097226037179118,1022375518831550.1,0.08789929430315008,0.021066575416207642
28,0.320,0.8074743369229923,0.4095892334430183,773207649890554.9,0.0682648588644543,0.12549262785987605
28,0.300,0.9614706499911144,0.31312867408217093,554168358882099.56,0.04082265090567724,4.528814275256654e-05
29,1.200,0.43105120861218604,0.3319854330630383,2327996042131084.0,0.1347923150627719,0.4338967166228982
29,1.180,0.43973531059877524,0.33871151606989536,2335575622100028.5,0.13794531070751553,0.42200267713056305
29,1.160,0.462641860913538,0.35676578273849074,2418372231283376.0,0.1454158007514352,0.39155442456570255
29,1.140,0.5014017075074875,0.38750479516483877,2581451059677376.0,0.15770853694025663,0.340410847677599
29,1.120,0.5565317730166345,0.43149400127610127,2824065391601403.0,0.17494444952080437,0.26792958687910656
29,1.100,0.6245867099199401,0.48627132878698265,3125743325067470.0,0.19596216051103504,0.1787183095923373
29,1.080,0.6919246654338633,0.5444946398142649,3436365322654552.0,0.21958250009751018,0.08765056502715907
29,1.060,0.7401618637977535,0.5893630935312317,3650654770821957.5,0.23709021867359567,0.021837192916407237
29,1.040,0.7509995505182101,0.6055281786334116,3680015610577871.0,0.24314160127367732,0.004938036361369871
29,1.020,0.7255646433927502,0.5924408903411611,3531239397788905.5,0.23749421722333294,0.036067384792505014
29,1.000,0.6845982165628319,0.5659113328055495,3306970757755823.5,0.22633985717619148,0.08826575344085325
29,0.980,0.6694270302915871,0.573655499596481,3285180230851373.0,0.19573183368686162,0.13411709427296947
29,0.960,0.7142336364453974,0.6348107946184708,3561209306658397.5,0.16876316905595345,0.11630862165573418
29,0.940,0.8060215556892454,0.7370126021372888,4048412256749813.0,0.1455822917004767,0.04768335219602898
29,0.920,0.8850045866888517,0.8263334652215931,4442476429527983.5,0.11358146727255032,0.0006140165069677304
29,0.900,0.8844219508031437,0.8380751428414688,4407653366464682.0,0.07301361549571538,0.041524872480572336
29,0.880,0.8403618070419978,0.8040261590502125,4134612511249688.5,0.03956363811517534,0.11853596908197872
29,0.860,0.8230633107034984,0.7914171043381003,3977277074665911.0,0.02085761372927249,0.15381604701681506
29,0.840,0.8581455991314417,0.8264563213887529,4056777188098278.0,0.013946327217086388,0.12491527621999056
29,0.820,0.9315532272489374,0.8969423203348911,4297939834902498.0,0.014402896221123654,0.05060187736481093
29,0.800,0.9732213687067529,0.9359915461484267,4375663102238059.5,0.02017612773627571,0.0032766900711447907
29,0.780,0.9295670448222173,0.8923090916654988,4067165867739363.5,0.02964500243975071,0.03806661549582318
29,0.760,0.8556008065911931,0.8198187273359075,3640938897327078.0,0.038593789960071845,0.10366785510922785
29,0.740,0.821024830358797,0.7862285027788711,3399871220970883.0,0.043132381553671925,0.13400371988854637
29,0.720,0.826703383630504,0.7919797356145677,3332180583252234.5,0.04250904739725094,0.12899987780892513
29,0.700,0.8576267136796353,0.8208289579941852,3357628735625726.5,0.04431525870482748,0.09626388912547228
29,0.680,0.9002338906146328,0.8592417351550268,3414335862442661.0,0.05685170986905745,0.04133575119666911
29,0.660,0.8849584184851642,0.8424216536323714,3249042711157483.0,0.07311153452269235,0.04084267967767161
29,0.640,0.872396388594384,0.829582523291987,3102569592528915.0,0.09105789346028752,0.03601157541649715
29,0.620,0.8846961985570374,0.8411450240645214,3047505746121480.0,0.09648934089186592,0.01860159895681515
29,0.600,0.7815922361985547,0.7411640357263667,2598648569940797.0,0.06643923521446994,0.15151800851132954
29,0.580,0.8087062702546096,0.7638431855296172,2588893383721582.0,0.04754012059386977,0.1426926454929911
29,0.560,0.9190582803959699,0.8659659384191151,2833810469858902.0,0.032870142808308446,0.0460070616304723
29,0.540,0.966031046191316,0.9119524067423462,2877715772840060.0,0.00827211840095999,0.021734404779168777
29,0.520,0.8675984886770703,0.805818821932979,2448627453393961.5,0.00047647731782213715,0.12547750532038496
29,0.500,0.9365762947169756,0.8416751169231492,2459214754895142.5,0.0007309143301301336,0.05620773066471021
29,0.480,0.838843359376656,0.7415399929379192,2079973392463385.8,0.008301006252892843,0.14970319535280377
29,0.460,0.7194829207996646,0.6330268962795693,1701617557764712.8,0.040963169613311944,0.23857099722713943
29,0.440,0.9017208488528953,0.7742869095911175,1990840912112883.8,0.0539540923888676,0.042916656378608836
29,0.420,0.7550333521056986,0.6313946886776782,1549644853227009.2,0.04297930019167369,0.20081707833809248
29,0.400,0.782217918001027,0.6352825341963472,1484939877832204.0,0.030703099729685525,0.18579854524137474
29,0.380,0.9313012465222718,0.6893243721031963,1530696869673815.0,0.05209496110569408,0.01627999917643681
29,0.360,0.8053067741948402,0.5180963338878726,1089920907316948.6,0.0685013430309414,0.1269786201920598
29,0.340,0.8844214191605553,0.5044463912525319,1002249619557031.6,0.08613962636045097,0.03070147758559442
29,0.320,0.8142265218747141,0.413157126392858,772586633211856.1,0.06821268248012886,0.1187998377495576
29,0.300,0.9593729637192241,0.3116413792348074,546334134851288.56,0.04030995255455395,0.002649788016969927
30,1.200,0.4319934480451426,0.3326094850143765,2309453447060119.5,0.13415128407347698,0.4335995446195992
30,1.180,0.4380059756234054,0.33722789878363435,2302495766277055.5,0.13649902320694424,0.4251842123236928
30,1.160,0.4580804566645318,0.3530395843218935,2369598295615171.0,0.14308595297917634,0.3984542726772971
30,1.140,0.49389803160902374,0.381428546237838,2516004308578658.0,0.15443690615133998,0.3511982203385101
30,1.120,0.5463209831295139,0.4232169918634739,2742675677533719.5,0.17078841007966528,0.2823123151494631
30,1.100,0.6128388018850536,0.4766666306173528,3033896574043921.5,0.19128491690061583,0.195162202649886
30,1.080,0.681366642892313,0.535626358619741,3347179729938963.0,0.21519413312780222,0.10261441990985543
30,1.060,0.734331747765323,0.5840768460958791,3582359711911042.5,0.23418178360582612,0.030586727386669035
30,1.040,0.7516169736598969,0.6053400077241823,3642722210498720.0,0.24236024322761643,0.005103711068856443
30,1.020,0.7305512270492173,0.5958357333322157,3516576368654284.0,0.23826055503806368,0.030309332088818863
30,1.000,0.690001410734435,0.5697459926401599,3296663469560589.5,0.2273951114374737,0.08180022949740892
30,0.980,0.670950202310818,0.5744663769955805,3257497019928470.0,0.1956458238383063,0.1326750179646973
30,0.960,0.7104806615479669,0.6311107495267292,3505662854823760.5,0.1674795330857205,0.12134281090782136
30,0.940,0.8001455281918269,0.7313818410705213,3978005355314842.5,0.14419757710996825,0.054940192280406225
30,0.920,0.8842194582652837,0.8254295602123682,4394011422561971.0,0.11321421793640321,0.0017556953358285857
30,0.900,0.8900648297205238,0.8433055491591096,4391580055240121.5,0.07328309676855779,0.03559441732912136
30,0.880,0.8448892113120704,0.808256580649208,4115525129676767.5,0.03964919896233579,0.11390480756768093
30,0.860,0.8217702069705088,0.7900647595730983,3931465586420455.0,0.020740970716763778,0.15522051077257334
30,0.840,0.851086633915253,0.8195310843160576,3983254480236424.5,0.013760704981535641,0.13217534720505467
30,0.820,0.9234133129454183,0.8889590970191312,4217828989629251.5,0.014187699739331755,0.05897671969918058
30,0.800,0.9721138299103872,0.9347766655775939,4327042752967444.5,0.02001230790729142,0.004540684731632393
30,0.780,0.9355669227834815,0.8979344536107527,4052589126775040.0,0.029628148777314626,0.03205519359171514
30,0.760,0.8605757859162552,0.8244641123591203,3625589955487267.5,0.03856727111121945,0.09869593219475005
30,0.740,0.8206510482700727,0.785750181085461,3364414887017192.0,0.04284253486595794,0.13465548639592226
30,0.720,0.8219289609573655,0.7872833450140865,3279872012448256.5,0.04197576127049799,0.13430323984520698
30,0.700,0.8500502399370511,0.8134443086538443,3294725228525374.5,0.04358637305270429,0.10456860503110749
30,0.680,0.8958326439776738,0.8548791751904627,3363620471609942.5,0.05611393159287766,0.04646303438678345
30,0.660,0.8852439794123734,0.8425094015604971,3217451639545667.5,0.07251492726713554,0.04113149410722417
30,0.640,0.8683266055406275,0.8255713234303053,3057228571189930.0,0.0897960603402593,0.041323755772761414
30,0.620,0.8908999364072601,0.8471020477736868,3038930427620448.5,0.09617415258792204,0.012696216195705002
30,0.600,0.789250462679402,0.7486098717221533,2598963238641903.5,0.0663664760146724,0.14392525572527354
30,0.580,0.8011266469898467,0.7568277647841685,2539910340297198.0,0.046558792821874403,0.1512659078188876
30,0.560,0.9122951544732476,0.8595753808057556,2785257368285498.0,0.03223670638950853,0.053418374306732255
30,0.540,0.9660665654192031,0.9118481643395232,2849112672800801.5,0.00814455522595771,0.021815810073830124
30,0.520,0.8710064020223895,0.8088244792660346,2433609919567639.0,0.00046703407486089246,0.12204137545541884
30,0.500,0.9199093693511947,0.8263156932666661,2390613357097647.5,0.0006936981960862973,0.07300752354925874
30,0.480,0.8585392461895834,0.7583496875684317,2106221715181906.5,0.008217938243161067,0.12999486533192484
30,0.460,0.7136856335992751,0.6279662692310296,1671427274348431.8,0.03969712108409281,0.24563836577136325
30,0.440,0.8856341412209736,0.7602988403126251,1935665640270697.8,0.052014699404642116,0.060970930664646636
30,0.420,0.7739806539948323,0.6466715835035401,1571543490862062.0,0.043280203835909775,0.18153653974501124
30,0.400,0.7641937742458271,0.6199105197495309,1434770154597867.2,0.029459566258830946,0.20508785401993768
30,0.380,0.9381416542725646,0.6933069194961782,1524412382367144.8,0.05158733398911315,0.009942170823236706
30,0.360,0.8094066835021722,0.5206093464421834,1084445667261093.2,0.06785058027022776,0.12353599347352319
30,0.340,0.8746320159615893,0.4980929459196064,979902001523443.1,0.0841914948457077,0.04242121120903506
30,0.320,0.8224946224856555,0.41751919623483774,773071677469158.6,0.06825629201764966,0.11049759062603376
30,0.300,0.9511576862305631,0.3081030124265485,534823566492204.5,0.039528731196671434,0.011624899732979808
31,1.200,0.4335266571977734,0.3336871218243931,2293237273431965.0,0.13365723644085395,0.43256418388417056
31,1.180,0.4367915258796371,0.33613939881640076,2271588839419190.0,0.13518891159559504,0.42771438851449023
31,1.160,0.4539601411142295,0.34965321871446553,2322864194546291.5,0.14088056726761355,0.40478822645384716
31,1.140,0.48673517310161635,0.3756174819508461,2452330210348566.5,0.1512679262694058,0.3615417854320004
31,1.120,0.5362575873325365,0.41505846776746463,2662291472777401.5,0.16668125630274894,0.2964985699969315
31,1.100,0.6008579595133833,0.46688583415373364,2941248253282388.5,0.18653938267182218,0.21190756938707514
31,1.080,0.6700027670802646,0.526125866854507,3254181035251847.5,0.21054880236949633,0.11864210938770568
31,1.060,0.7272450496890461,0.5777815880621052,3507501484191396.0,0.23085469166495554,0.0410131773037377
31,1.040,0.7511325721831126,0.6042401213566189,3598911757154872.5,0.24118918436483802,0.006762459979602739
31,1.020,0.7351254715431884,0.598859360030683,3498269902323047.5,0.23885123279589388,0.025139966151458158
31,1.000,0.6956281788131692,0.5737285883219361,3285752075127449.0,0.22848808759765432,0.07507328413373143
31,0.980,0.672957582582387,0.5756655396065443,3230908123188361.5,0.19568253868871202,0.13062554948529528
31,0.960,0.7069983184197606,0.6276346542998407,3450693992548953.5,0.16625484152994482,0.12604723193202702
