theta [deg],vacuum wavelength [um],absorption in whole stack [unitless],absorption in active material [unitless],absorption in active material [#photons/(m^2s)],Transmission Coeff [unitless],Reflection Coeff [unitless]
4,1.200,0.5371073159812636,0.3760654564581889,3007794658697638.5,0.31532838673145025,0.14710321430486317
4,1.180,0.49874804725903865,0.349546157494419,2749096812716537.0,0.29348970926225687,0.2073572345559919
4,1.160,0.456329419817093,0.31998314565096597,2473936723442737.0,0.26917199962772553,0.2741514729542473
4,1.140,0.41668979322394806,0.2921941719144412,2220137616389449.5,0.2463907582709875,0.33662611015731697
4,1.120,0.38433480001887926,0.269364959760324,2010771019798921.8,0.2278202625800683,0.3875982968915324
4,1.100,0.3617052721189099,0.25321911148304965,1856490197187947.2,0.21493677516426898,0.42315046626882136
4,1.080,0.34677325305038204,0.24484023629411017,1762422546611674.2,0.21043344571706152,0.44264464173708357
4,1.060,0.34366007910647584,0.24480348429229123,1729525440829731.8,0.2128063592591088,0.4434466186342142
4,1.040,0.3526794800918152,0.2534607218216062,1756901854629243.2,0.22345825174100267,0.4238400700079102
4,1.020,0.37434116833267544,0.2712044962212814,1843743709956699.2,0.24299334508787065,0.3827168868489839
4,1.000,0.4070419742523109,0.2969749005060269,1979352938364070.5,0.2706830767227488,0.3224155518289092
4,0.980,0.4783520186928714,0.36270245144556845,2369081826650689.0,0.29657380978303705,0.22540082605321377
4,0.960,0.5479068497462287,0.4353732088381616,2785713368979032.0,0.29828725400836664,0.15436937615121374
4,0.940,0.5747072042910024,0.47677302163404817,2987053636230860.5,0.26646526106574947,0.1595936671724894
4,0.920,0.5669038335260286,0.48861327708340374,2996101940416938.5,0.21583061734893835,0.2181417987089224
4,0.900,0.5663153276154784,0.5043339535015323,3025270492459651.0,0.17012674441249737,0.2644443411696472
4,0.880,0.6061075219605428,0.5540947180805426,3249901340875702.5,0.13904672939753657,0.25558948530803227
4,0.860,0.69435669537985,0.6462832641182075,3704459538751035.0,0.12256132210426478,0.1833958497325021
4,0.840,0.7987252285613157,0.7506215091468842,4202461909225103.0,0.1198607930900922,0.08107092520809454
4,0.820,0.8499747709563931,0.800822419172152,4376768436497965.5,0.1282440391694063,0.021038465456583767
4,0.800,0.8297523991035778,0.7802957607403103,4160569002114753.5,0.14329872377176567,0.026365022548813122
4,0.780,0.8005777273011127,0.7494345491153563,3896115361981185.5,0.16749788967252757,0.0318260324722393
4,0.760,0.7893675913990257,0.7361096545205738,3728718527776577.0,0.1951385589865653,0.015906642144457448
4,0.740,0.7548547383271094,0.7030110474983399,3467347460495576.5,0.20390933582058465,0.041997876031592274
4,0.720,0.708769289891822,0.6609518181751236,3171799984641219.5,0.19356528060092504,0.09856925703488699
4,0.700,0.6951101208317776,0.6482027794031345,3024213331553651.5,0.19459257691154216,0.11133442680108514
4,0.680,0.6946767067494316,0.644850313637193,2922613074138463.5,0.22017617054453437,0.08652267181905905
4,0.660,0.7102183005047582,0.6543677050265188,2878520241121908.0,0.26847490134220764,0.02317215464372711
4,0.640,0.6472486273931877,0.5907134922450745,2519766856233127.0,0.2910085862101536,0.06386628274625746
4,0.620,0.4912626762581428,0.44531486093216227,1840188755778477.0,0.2370146632395264,0.2735628851179889
4,0.600,0.4785160257576531,0.4340169729463784,1735647226558512.5,0.2109086624313351,0.31238680897723337
4,0.580,0.6400831719701624,0.5794343118073046,2239936450225548.8,0.24614153098299643,0.11595300884450888
4,0.560,0.7058004339051626,0.6329054847969425,2362274603634116.5,0.22437578750888795,0.07155351428665006
4,0.540,0.6952112972794718,0.6290984898072682,2264205792433215.0,0.12289188427835421,0.1814132022817477
4,0.520,0.8628909433153772,0.7875929950455579,2729660800584416.5,0.06070466969418236,0.07145733111737908
4,0.500,0.8481734826195313,0.7531562195477686,2509912409548556.0,0.08798645417367815,0.059337771905232116
4,0.480,0.6116461530925363,0.5179712508641598,1657106373322396.0,0.18697674010079512,0.2002457122172608
4,0.460,0.5540356222353938,0.41746854392082244,1279926654848868.5,0.35808740273598466,0.08788869735497545
4,0.440,0.4609999960627521,0.32460482085758424,951943420625095.1,0.2890558856861483,0.2495349010290469
4,0.420,0.43884078542574995,0.2944347352691256,824217494864743.2,0.25997442354871475,0.3005064188825433
4,0.400,0.6383948632695123,0.4281865910151617,1141554233236291.2,0.29658020836011184,0.06395257814580718
4,0.380,0.60778688236544,0.3547442663102276,898467714891574.4,0.29322132311701765,0.0992577060650232
4,0.360,0.6321897785819346,0.30392559587232215,729244684568283.8,0.3218728323645401,0.047615401915662686
4,0.340,0.6164814140515897,0.254024362976291,575649037213541.9,0.3072080329031169,0.0780715114182039
4,0.320,0.6862586253006066,0.24025469582433678,512419157121073.9,0.26931334129741913,0.046151387159421596
4,0.300,0.7342174520872032,0.16239048460053368,324702271783309.56,0.13390822563754531,0.13457646548212382
5,1.200,0.5383625853193809,0.37687053321582686,3010096085619626.5,0.3160148058171502,0.14521376989847887
5,1.180,0.5003526167582345,0.3506042929649756,2753633697057302.5,0.29438730365180915,0.20490223231233695
5,1.160,0.45800386008202915,0.3210985077989966,2479152300404251.0,0.2701181775889133,0.2715729325659062
5,1.140,0.418218098800567,0.2932140477775562,2224828583535171.0,0.24725844093822003,0.3342677247547383
5,1.120,0.38558907189127456,0.2701979542919031,2014220492225817.0,0.22853312234698817,0.38566522521362095
5,1.100,0.3626229189635292,0.2538197588950018,1858339436007641.0,0.2154565057026509,0.4217446708156321
5,1.080,0.34731900136694127,0.24518787805813846,1762502255397534.2,0.21074478147928144,0.44182052725489684
5,1.060,0.3438158119059247,0.24487990405327284,1727690489199703.5,0.2128889491276215,0.44324390244305795
5,1.040,0.3524244540065217,0.25324526188878077,1752998719058003.2,0.2232895087668804,0.4243034557717104
5,1.020,0.3736749007795901,0.27069132871793533,1837728905806085.8,0.2425620746302712,0.3838595759522443
5,1.000,0.40606096652352736,0.2962301605827526,1971678972448714.2,0.27004337983308363,0.32408848957941944
5,0.980,0.4773984673739625,0.3619500038995725,2360921744616934.5,0.29601234233593643,0.22700184650146235
5,0.960,0.547877617386818,0.43532182957519666,2781561135083285.5,0.29831975577753134,0.15448923078215943
5,0.940,0.5760664906079577,0.47787578367071126,2989852803365086.0,0.2671561607241503,0.1576890786095619
5,0.920,0.5689198938769976,0.4903297394777908,3002499840641926.5,0.216662147136302,0.21544171893631778
5,0.900,0.5680436443657334,0.5058543003894704,3030225067949648.5,0.17070860017908734,0.26227145567487076
5,0.880,0.6070290175972485,0.5549184962626201,3250265242908769.5,0.13931934336752042,0.25451904067155534
5,0.860,0.694309056739183,0.6462178220163737,3698999846453538.5,0.12261478329345744,0.1835002504355241
5,0.840,0.798110099658196,0.7500178294980356,4193318059167136.5,0.11983464703737248,0.0818145498934238
5,0.820,0.849665365777854,0.8005012980777894,4369007836545100.0,0.12827101244265637,0.021438117832417426
5,0.800,0.8298255931598211,0.780334205341883,4155062512549972.5,0.14339406146361564,0.02637245120919447
5,0.780,0.8005768834065501,0.7494038826985756,3890607972177907.5,0.1675942384798655,0.031991047180602056
5,0.760,0.7896390917756516,0.736333009918894,3724729970897927.5,0.19532140946802762,0.01577162850209918
5,0.740,0.7558907945809817,0.7039475908354357,3467200666775582.5,0.20431549091153092,0.04087389350557362
5,0.720,0.709756544116809,0.6618472218676235,3171737065494127.0,0.19395687088970637,0.09747502594823987
5,0.700,0.6953294170806528,0.6483843181500825,3020907818950535.0,0.1947702166275744,0.111216267479891
5,0.680,0.6940020951822058,0.6442028650153115,2915670853708419.0,0.22007933289023374,0.08758911510154659
5,0.660,0.709451161011171,0.6536431278701705,2871385916253287.5,0.2683084576951075,0.024399602646080903
5,0.640,0.6489491472218663,0.5922594761956728,2522893529871554.0,0.2918931093594158,0.061506637912091856
5,0.620,0.4931390297821721,0.4470282792259447,1844733429687265.8,0.2380152528115013,0.27078830870462844
5,0.600,0.47807631824456065,0.43364804260916723,1731791372034559.8,0.21079818697093294,0.3129530255822523
5,0.580,0.6378851089559208,0.5775020840093015,2229402481303560.8,0.24538409955421706,0.11884334746691559
5,0.560,0.7076143050593566,0.6346049915502135,2365366499163637.0,0.22504027467486978,0.06893984047219825
5,0.540,0.6957947078373022,0.6296618244650578,2263122456433675.5,0.1230400111867152,0.1805041685729338
5,0.520,0.8607698533077027,0.7856633066525417,2719235021221526.0,0.060543966371438905,0.07341015774819504
5,0.500,0.8500024424898871,0.7547951652703793,2511921394063824.5,0.08804975741016424,0.0567046098020592
5,0.480,0.6122562687228691,0.5186468503869334,1656990097736928.8,0.18667699503804616,0.19919808695124785
5,0.460,0.5526127887295438,0.4167416120825467,1275944046550515.0,0.35657676007234934,0.09018957335163084
5,0.440,0.4640764013671518,0.32692270763169795,957424847873564.2,0.2907269346511872,0.24440011481896773
